organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000126192	NHMSYS0021204446	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster nigra	Nees, 1834	Species			Y																																									0	0	F	BLACK			
NBNORG0000126193	NHMSYS0021204452	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster nisus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126194	NHMSYS0021204458	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster nixoni	Buhl, 2009	Species			Y																																									0	0	F	BLACK			
NBNORG0000126195	NHMSYS0021204464	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster oebalus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126196	NHMSYS0021204470	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster oeclus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126197	NHMSYS0021204476	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster orcus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126198	NHMSYS0021204482	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster orus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126199	NHMSYS0021204488	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster oscus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126200	NHMSYS0021204494	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster otanes	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126201	NHMSYS0021204500	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster pedasus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126202	NHMSYS0021204506	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster pelias	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126203	NHMSYS0021204512	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster philinna	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126204	NHMSYS0021204518	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster phragmitis	(Schrank, 1781)	Species			Y																																									0	0	F	BLACK			
NBNORG0000126205	NHMSYS0021204524	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster picipes	Förster, 1861	Species			Y																																									0	0	F	BLACK			
NBNORG0000102967	NHMSYS0020732898	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster pleuron	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126206	NHMSYS0021204530	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster plotina	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126207	NHMSYS0021204536	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster polita	Thomson, 1859	Species			Y																																									0	0	F	BLACK			
NBNORG0000126208	NHMSYS0021204542	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster puccinii	Vlug, 1995	Species			Y																																									0	0	F	BLACK			
NBNORG0000126209	NHMSYS0021204548	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster quadriceps	Buhl, 2006	Species			Y																																									0	0	F	BLACK			
NBNORG0000126210	NHMSYS0021204554	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster quadrifaria	(Kieffer, 1916)	Species			Y																																									0	0	F	BLACK			
NBNORG0000132525	NHMSYS0021339644	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster robiniae	Buhl & Duso, 2008	Species			Y																																									0	0	F	BLACK			
NBNORG0000126211	NHMSYS0021204560	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster rutilipes	Buhl, 1997	Species			Y																																									0	0	F	BLACK			
NBNORG0000126212	NHMSYS0021204566	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster rutubus	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126213	NHMSYS0021204572	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster sagana	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126214	NHMSYS0021204578	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster scotica	Kieffer, 1913	Species			Y																																									0	0	F	BLACK			
NBNORG0000126215	NHMSYS0021204584	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster signata	(Förster, 1861)	Species			Y																																									0	0	F	BLACK			
NBNORG0000126216	NHMSYS0021204590	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster singularis	Buhl, 2006	Species			Y																																									0	0	F	BLACK			
NBNORG0000126217	NHMSYS0021204596	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster soederlundi	Buhl, 1998	Species			Y																																									0	0	F	BLACK			
NBNORG0000126218	NHMSYS0021204602	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster sonchis	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126219	NHMSYS0021204608	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster splendidula	Ruthe, 1859	Species			Y																																									0	0	F	BLACK			
NBNORG0000126220	NHMSYS0021204614	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster sterope	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126221	NHMSYS0021204620	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster strato	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126222	NHMSYS0021204626	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster striatithorax	Buhl, 1994	Species			Y																																									0	0	F	BLACK			
NBNORG0000126223	NHMSYS0021204632	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster subapicalis	Buhl, 2006	Species			Y																																									0	0	F	BLACK			
NBNORG0000126224	NHMSYS0021204638	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster sublongicornis	Buhl, 2009	Species			Y																																									0	0	F	BLACK			
NBNORG0000126225	NHMSYS0021204644	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster subuliformis	(Kieffer, 1926)	Species			Y																																									0	0	F	BLACK			
NBNORG0000126226	NHMSYS0021204650	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster suecica	(Kieffer, 1926)	Species			Y																																									0	0	F	BLACK			
NBNORG0000126227	NHMSYS0021204656	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster szelenyii	Huggert, 1975	Species			Y																																									0	0	F	BLACK			
NBNORG0000126228	NHMSYS0021204662	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster taras	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126229	NHMSYS0021204668	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster tisias	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126230	NHMSYS0021204674	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster tuberata	Kieffer, 1926	Species			Y																																									0	0	F	BLACK			
NBNORG0000126231	NHMSYS0021204680	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster tuberosula	Kieffer, 1926	Species			Y																																									0	0	F	BLACK			
NBNORG0000126110	NHMSYS0021203954	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster tubulosa	Brues, 1922	Species			Y																																									0	0	F	BLACK			
NBNORG0000126232	NHMSYS0021204686	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster uniformis	Buhl, 2006	Species			Y																																									0	0	F	BLACK			
NBNORG0000126233	NHMSYS0021204692	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster vaenia	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000126234	NHMSYS0021204698	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster virgo	Day, 1971	Species			Y																																									0	0	F	BLACK			
NBNORG0000126235	NHMSYS0021204704	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster vulgaris	Buhl, 1998	Species			Y																																									0	0	F	BLACK			
NBNORG0000126236	NHMSYS0021204710	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster xeneus	Walker, 1838	Species			Y																																									0	0	F	BLACK			
NBNORG0000126237	NHMSYS0021204716	Animalia	Arthropoda	Insecta	Hymenoptera	Platygastridae	Platygaster	Platygaster zosine	Walker, 1835	Species			Y																																									0	0	F	BLACK			
NBNORG0000022436	NBNSYS0000032263	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus affinis	(Walker, 1836)	Species	Platygerrhus amabilis;Platygerrhus gracilis		Y																																									0	0	F	BLACK			
NBNORG0000022437	NBNSYS0000032264	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus dolosus	(Walker, 1836)	Species	Platygerrhus hirticornis		Y																																									0	0	F	BLACK			
NBNORG0000022438	NBNSYS0000032265	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus ductilis	(Walker, 1836)	Species	Platygerrhus figuratus		Y																																									0	0	F	BLACK			
NBNORG0000022439	NBNSYS0000032266	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus longigena	Graham, 1969	Species			Y																																									0	0	F	BLACK			
NBNORG0000022440	NBNSYS0000032267	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus subglaber	Graham, 1969	Species			Y																																									0	0	F	BLACK			
NBNORG0000022441	NBNSYS0000032268	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus tarrha	(Walker, 1848)	Species			Y																																									0	0	F	BLACK			
NBNORG0000022442	NBNSYS0000032269	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Platygerrhus	Platygerrhus unicolor	Graham, 1969	Species			Y																																									0	0	F	BLACK			
NBNORG0000082808	NHMSYS0001493943	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Platygloeaceae	Platygloea	Platygloea effusa	J. Schröt.	Species	Achroomyces effusus		Y																																									0	0	F	BLACK			
NBNORG0000050489	NHMSYS0000310340	Plantae	Bryophyta	Bryopsida	Hypnales	Pylaisiadelphaceae	Platygyrium	Platygyrium repens	(Brid.) Bruch, Schimp. & W.Guembel	Species																													RedList_GB_post2001-LC							Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000026893	NHMSYS0021593197	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Platyhypnum	Platyhypnum duriusculum	(De Not.) Ochyra	Species	Hygrohypnum dilatatum;Hygrohypnum duriusculum;Hypnum dilatatum			Y			Y																						RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000024014	NHMSYS0021593202	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Platyhypnum	Platyhypnum molle	(Hedw.) Loeske	Species	Hygrohypnum molle;Hypnum molle						Y																						RedList_GB_post2001-EN				NR-excludes			Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000024013	NHMSYS0021593207	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Platyhypnum	Platyhypnum smithii	(Sw.) Ochyra	Species	Hygrohypnum smithii;Hypnum arcticum			Y			Y																						RedList_GB_post2001-VU				NR-excludes			Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000044635	NBNSYS0100014632	Animalia	Rotifera	Eurotatoria	Ploima	Brachionidae	Platyias	Platyias quadricornis	(Ehrenberg, 1832)	Species				Y		Y	Y																																					0	0	F	BLACK			
NBNORG0000021839	NBNSYS0000031494	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabops	Platylabops apricus	(Gravenhorst, 1820)	Species	Ichneumon solitarius;Platylabops semirufus		Y																																									0	0	F	BLACK			
NBNORG0000074971	NHMSYS0000901062	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabops	Platylabops humilis	(Wesmael, 1857)	Species	Aoplus humilis		Y																																									0	0	F	BLACK			
NBNORG0000074972	NHMSYS0000901063	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabops	Platylabops lariciatae	(Kreichbaumer, 1890)	Species	Aoplus lariciatae		Y																																									0	0	F	BLACK			
NBNORG0000074973	NHMSYS0000901064	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabops	Platylabops speciosus	(Wesmael, 1845)	Species	Aoplus speciosus		Y																																									0	0	F	BLACK			
NBNORG0000074974	NHMSYS0000901065	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabops	Platylabops virginalis	(Wesmael, 1845)	Species	Aoplus virginalis		Y																																									0	0	F	BLACK			
NBNORG0000021922	NBNSYS0000031664	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus concinnus	Thomson, 1888	Species			Y																																									0	0	F	BLACK			
NBNORG0000074976	NHMSYS0000901067	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus curtorius	(Thunberg, 1824)	Species	Platylabus punctifrons		Y																																									0	0	F	BLACK			
NBNORG0000128044	NHMSYS0021222358	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus daemon	Wesmael, 1845	Species	Asthenolabus daemon		Y																																									0	0	F	BLACK			
NBNORG0000021924	NBNSYS0000031666	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus dolorosus	(Gravenhorst, 1829)	Species			Y																																									0	0	F	BLACK			
NBNORG0000074977	NHMSYS0000901069	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus fugator	(Gravenhorst, 1807)	Species			Y																																									0	0	F	BLACK			
NBNORG0000021925	NBNSYS0000031667	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus gigas	Kriechbaumer, 1886	Species			Y																																									0	0	F	BLACK			
NBNORG0000123352	NHMSYS0021180071	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus heteromallus	(Berthoumieu, 1910)	Species	Platylabus pedatorius		Y																																									0	0	F	BLACK			
NBNORG0000021926	NBNSYS0000031668	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus histrio	Wesmael, 1855	Species			Y																																									0	0	F	BLACK			
NBNORG0000021927	NBNSYS0000031669	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus intermedius	Holmgren, 1871	Species			Y																																									0	0	F	BLACK			
NBNORG0000021928	NBNSYS0000031670	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus iridipennis	(Gravenhorst, 1829)	Species			Y																																									0	0	F	BLACK			
NBNORG0000128045	NHMSYS0021222364	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus judaicus	Berthoumieu, 1900	Species	Platylabus stolidus		Y																																									0	0	F	BLACK			
NBNORG0000128046	NHMSYS0021222370	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus neglectus	(Fonscolombe, 1847)	Species	Platylabus decipiens		Y																																									0	0	F	BLACK			
NBNORG0000021929	NBNSYS0000031671	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus nigrocyaneus	(Gravenhorst, 1829)	Species			Y																																									0	0	F	BLACK			
NBNORG0000021930	NBNSYS0000031672	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus obator	(Desvignes, 1856)	Species			Y																																									0	0	F	BLACK			
NBNORG0000021931	NBNSYS0000031673	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus odiosus	Perkins, 1953	Species			Y																																									0	0	F	BLACK			
NBNORG0000021932	NBNSYS0000031674	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus opaculus	Thomson, 1888	Species			Y																																									0	0	F	BLACK			
NBNORG0000128047	NHMSYS0021222376	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus orbitalis	(Gravenhorst, 1829)	Species			Y																																									0	0	F	BLACK			
NBNORG0000128048	NHMSYS0021222382	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus perexiguus	Heinrich, 1973	Species			Y																																									0	0	F	BLACK			
NBNORG0000128049	NHMSYS0021222388	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus pseudopumilio	Riedel, 2008	Species			Y																																									0	0	F	BLACK			
NBNORG0000021933	NBNSYS0000031676	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Platylabus	Platylabus pumilio	Holmgren, 1871	Species			Y																																									0	0	F	BLACK			
